date,year,month,week_start_date,week_number,week_number_year,trailing_7d,attribution_type,channel_type,strategy,platform,channel,market,investment,agency_fees,violet_fee,sessions,phone_calls,form_submissions,leads,first_appointments_completed,second_appointments_completed,repeat_appointments_completed,first_revenue,repeat_revenue,twenty_one_days_revenue,twenty_eight_days_revenue,ninety_days_revenue,one_hundred_eighty_days_revenue,contribution_margin
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,DMV,5.5,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Texas,200.5,0.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Colorado,6.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,New York,609.2,0.0,0.0,78.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,New York,12.4,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,New York,0.0,0.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Texas,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Facebook Organic,Colorado,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,New York,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,DMV,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Colorado,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Unknown,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,New York,706.6,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Texas,100.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Colorado,302.8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,New York,160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,New York,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Offline Referral,Offline,Physicians,Physicians,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Offline Referral,Offline,Physicians,Physicians,Texas,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Offline Referral,Offline,Physicians,Physicians,DMV,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,New York,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,DMV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,Texas,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Non Paid-Digital,Acquisition,Self Reported,Self Reported,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Offline Referral,Offline,Word of Mouth,Word of Mouth,Colorado,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,New York,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,DMV,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,Colorado,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Unknown,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,New York,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Colorado,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,DMV,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2024,2024-8,2024-08-04,32,2024-32,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Texas,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,DMV,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Texas,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Unknown,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,New York,0.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Colorado,0.0,0.0,0.0,14.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,DMV,155.2,0.0,0.0,37.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Colorado,1.3,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,New York,5.5,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,New York,249.5,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,DMV,45.2,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Colorado,43.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,New York,83.9,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Texas,6.2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,DMV,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Colorado,179.6,0.0,0.0,36.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Texas,60.6,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Unknown,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,DMV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,DMV,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Texas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Bing Organic,DMV,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Other Organic,Unknown,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,New York,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Colorado,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Unknown,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Google Organic,Texas,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,Yahoo Organic,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Organic,DuckDuckGo Organic,Colorado,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Tik Tok,Tik Tok,DMV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Unattributed,Unknown,Unknown,Unknown,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Colorado,100.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,New York,403.8,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Zoc Doc,Zoc Doc,Texas,100.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Retargeting,Facebook,Facebook,New York,147.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Facebook,Facebook,New York,65.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Unmapped,Unmapped,New York,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Offline Referral,Offline,Physicians,Physicians,DMV,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Offline Referral,Offline,Physicians,Physicians,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Unattributed,Unattributed,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Basis Platform,Programmatic,New York,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,DMV,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Psychology Today,Psychology Today,New York,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,New York,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Colorado,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Unknown,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,Texas,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Online Referral,Acquisition,Other Online Referral,Other Online Referral,DMV,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Colorado,0.0,0.0,0.0,24.0,0.0,5.0,5.0,2.0,1.0,19.0,380.0,3109.0,0.0,0.0,0.0,0.0,1271.4
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,New York,0.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,0.0,13.0,564.0,2092.0,0.0,0.0,0.0,0.0,958.7
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Unknown,0.0,0.0,0.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,Texas,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Non Paid-Digital,Acquisition,Direct,Direct,DMV,0.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Colorado,292.1,0.0,0.0,33.0,0.0,5.0,5.0,1.0,1.0,7.0,190.0,1202.0,0.0,0.0,0.0,0.0,531.8
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google PerformanceMax,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,DMV,288.2,0.0,0.0,42.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,48.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,DMV,21.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Brand Paid-Digital,Acquisition,Google,Google Search Brand,Colorado,8.9,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,855.0,0.0,0.0,0.0,0.0,328.4
2024-08-02,2024,2024-8,2024-07-28,31,2024-31,last 7 days,Activity View,Paid-Digital,Acquisition,Google,Google Search,Texas,95.7,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
